0.000305	0.23627249
0.00043	0.40821921
0.00055	0.526745818
0.00081	0.880989903
0.001	1.052899763
0.00135	1.451193308
0.001735	1.868472622
0.00223	2.354002393
0.0026	2.805086483
0.003075	3.328999694
0.0034	3.795627218
0.004	4.295538559
0.004375	4.719627166
0.0059	6.263391283
0.0064	6.963001716
0.0069	7.699881213
